14617038051	559275
14617041051	301397
14617041051	506776
14617048051	559275
14617048051	563338
14617049051	559275
14617049051	566122
14617052051	559275
14617084051	564499
14617114051	409628
14617119051	215976
14617121051	215976
14617121051	559275
14617133051	559050
14617135051	550067
14617136051	101833
14617141051	301428
14617145051	101833
14617147051	559275
14617150051	101833
14617167051	211789
14617174051	204586
14617174051	502782
14617174051	568219
14617176051	112779
14617177051	211789
14617180051	209401
14617180051	209403
14617182051	565464
14617183051	502621
14617184051	565421
14617199051	215373
14617199051	555142
14617199051	565458
14617201051	215256
14617205051	565294
14916911	201855
14916931	111163
14916931	201925
14916931	210168
14916931	501909
14916991	402304
14917001	112928
15077098051	210439
15218601	214625
15218631	501994
15218701	201899
15218721	201899
15218761	201899
15218761	201926
15218761	208113
15218781	201899
15218801	201899
15218801	204309
15218821	201899
15218821	204309
15218831	200181
15218831	201899
15218851	111163
15218851	201925
15218871	112908
15218871	204309
15218871	205059
15218871	302446
15314281	101893
15314281	110894
15314281	207204
15314281	208116
15314391	505948
15314421	505918
15314431	564245
15314441	208124
15314481	200180
15314491	200180
15314501	501674
15314671	501365
15314721	201876
15314731	563338
15314761	409640
15314771	201836
15314801	208007
15314801	402086
15314811	208007
15314921	208031
15314931	208012
15314971	302453
15319951	564242
15319951	567693
15319961	506000
15319971	208124
15319971	302224
15320071	505918
15320071	568598
15320171	564245
15320191	407736
15320221	101893
15320221	201779
15320241	101893
15321211	214613
15321251	508966
15321271	508966
15321281	201957
15321281	201958
15321281	508966
15321351	402156
15322431	201855
15322441	407930
15322651	408076
15322651	503299
15322761	511299
15322781	402369
15325661	202565
15325671	567860
15325701	208072
15325701	402220
15325701	501888
15325701	559275
15325711	101893
15325711	208124
15325711	402220
15325711	409394
15325711	563186
15325741	101893
15325741	567580
15325791	201876
15325791	208067
15325831	101737
15325831	501888
15325831	501893
15325841	501893
15325841	559275
15325841	565802
15325861	402279
15325861	501888
15325891	501915
15325901	203109
15325901	501923
15325961	101991
15326031	565797
15326071	101893
15326071	501931
15326071	559275
15326141	201897
15326141	563169
15326211	302379
15326231	409394
15326231	563186
15326241	101872
15326241	101893
15326241	201886
